t,omega1,omega2,omega3,q0,q1,q2,q3,roll,pitch,yaw,omegaw1,omegaw2,omegaw3,qw0,qw1,qw2,qw3,rollw,pitchw,yaww
12.599999999999971,8.796596583268639e-8,9.454749683514891e-8,7.33039879536474e-8,0.9999779800128159,-1.3102703001082785e-5,-0.006662686509402896,-1.5789606652101642e-5,-0.001513615662734138,-0.76349339786842,-0.0018194811007747984,3.0549734054832694e-5,-3.0367220592164854e-5,4.576593866815365e-5,0.5772805336002003,0.00040623377292143826,0.008964029993433152,-0.0004485563966239887,0.2708909527749134,-0.8894189373942369,0.04451976278702514
12.69999999999997,8.866413024593356e-8,9.52892946135714e-8,7.388576765903441e-8,0.9999776285969701,-1.3312155730594775e-5,-0.0067154282027786245,-1.6042570963432234e-5,-0.0015379105284978494,-0.7695372852070107,-0.0018487129603623302,3.055043221924594e-5,-3.0366478794386432e-5,4.576652044785904e-5,0.5773100906422025,-0.0009015824862802114,0.00675127580873894,0.0009222394254624444,-0.17587952212625024,-0.6697297559790505,-0.09152862834303603
12.79999999999997,8.936229518161112e-8,9.603095758768666e-8,7.446754741143017e-8,0.9999772744134856,-1.352326623127003e-5,-0.006768167752571626,-1.629755080611758e-5,-0.001562400055828963,-0.7755809290088809,-0.0018781796908500057,3.0551130384181614e-5,-3.0365737131412314e-5,4.576710222761143e-5,0.57728084511926,0.0016741869298411225,0.008795242455449364,-0.001684059378394332,0.06559297055957625,-0.8726798251878337,0.16714439156306987
12.89999999999997,9.0060460643944e-8,9.677248576470685e-8,7.504932721117268e-8,0.9999769174626942,-1.3736034430922472e-5,-0.0068209051590235525,-1.655454630443524e-5,-0.001587084274148666,-0.7816243293179804,-0.0019078813378162673,3.0551828549643946e-5,-3.0364995603235297e-5,4.5767684007411174e-5,0.5773101142394791,-0.0007888639650958978,0.0067633589123709805,0.0007743863748865994,0.12218141865946243,-0.6713719598515188,-0.07685481191682456
12.99999999999997,9.07586266371583e-8,9.751387915184911e-8,7.563110705859934e-8,0.999976557744928,-1.3950460257354397e-5,-0.0068736404223760685,-1.6813557582668042e-5,-0.0016119632128867346,-0.7876674861782533,-0.0019378179468478734,3.0552526715637165e-5,-3.0364254209848155e-5,4.57682657872586e-5,0.577290227801914,-0.0002016397140014216,0.008323794758007761,0.00019995223193713173,0.011472478882473876,-0.8260796973202896,-0.01984516986561786
13.09999999999997,9.145679316548128e-8,9.825513775633547e-8,7.62128869540471e-8,0.9999761952605186,-1.4166543638356469e-5,-0.006926373542870851,-1.707458476510409e-5,-0.0016370369014815356,-0.7937103996336392,-0.0019679895635398986,3.0553224882165485e-5,-3.036351295124367e-5,4.576884756715405e-5,0.5772861128144947,-0.0021663484090358198,0.008329719048943541,0.0021477090927947474,0.1266343191556757,-0.8271425553973174,-0.21315971435500566
13.199999999999969,9.215496023314125e-8,9.899626158539289e-8,7.679466689785234e-8,0.9999758300097978,-1.4384284501707735e-5,-0.006979104520749592,-1.7337627976036772e-5,-0.001662305369380029,-0.7997530697280725,-0.0019983962334957426,3.055392304923315e-5,-3.036277182741461e-5,4.576942934709785e-5,0.5772786386945161,-0.0008038036059087091,0.009058727289363308,0.0008011241995527436,0.016322991272137825,-0.899041628277806,-0.07951276795892741
13.299999999999969,9.285312784436767e-8,9.973725064625322e-8,7.737644689035092e-8,0.9999754619930973,-1.4603682775175617e-5,-0.0070318333562539945,-1.7602687339764774e-5,-0.0016877686460377705,-0.8057954965054831,-0.0020290380023271267,3.055462121684437e-5,-3.036203083835375e-5,4.577001112709035e-5,0.5773229954238052,-0.00025251397235199655,0.005606114957074894,0.0002514187394606022,0.011072340183817614,-0.5563601971920015,-0.024951780919710558
13.399999999999968,9.355129600339114e-8,1.0047810494615325e-7,7.795822693187819e-8,0.9999750912107483,-1.4824738386515919e-5,-0.007084560049625776,-1.7869762980592078e-5,-0.001713426760918913,-0.8118376800097963,-0.0020599149156541063,3.055531938500339e-5,-3.036128998405385e-5,4.5770592907131876e-5,0.577305197046287,-0.0013892286002644392,0.0070790423488675275,0.001413625538194873,-0.1983888017382868,-0.7020568550870203,-0.14029779161192807
13.499999999999968,9.424946471444339e-8,1.0121882449233467e-7,7.854000702276893e-8,0.9999747176630824,-1.504745126347283e-5,-0.007137284601106665,-1.813885502282798e-5,-0.0017392797434962102,-0.8178796202849312,-0.002091027019105067,3.055601755371445e-5,-3.0360549264507667e-5,4.577117468722277e-5,0.5772886221432136,0.000907261879502867,0.008387905173850853,-0.0008789030359481664,-0.1930436083710189,-0.8327382170564629,0.08723091314743268
13.599999999999968,9.494763398175727e-8,1.019594092920441e-7,7.912178716335742e-8,0.9999743413504307,-1.5271821333778922e-5,-0.0071900070109384056,-1.8409963590787087e-5,-0.0017653276232510175,-0.8239213173748039,-0.0021223743583167307,3.055671572298176e-5,-3.0359808679707957e-5,4.577175646736336e-5,0.5772680719740373,0.001504012295516449,0.009625194009802827,-0.0015140342169307323,0.06091476539243655,-0.9550851973480295,0.15027264972755539
13.699999999999967,9.564580380956676e-8,1.0269985935253305e-7,7.97035673539774e-8,0.9999739622731244,-1.5497848525155163e-5,-0.0072427272793627534,-1.8683088808789347e-5,-0.0017915704296732956,-0.829962771323324,-0.002153956978934161,3.055741389280957e-5,-3.0359068229647472e-5,4.5772338247553984e-5,0.5772879982208174,-0.000397950219383679,0.00847006960761511,0.000392740366293613,0.03495560352750918,-0.8406175316555283,-0.03897945233022474
13.799999999999967,9.634397420210692e-8,1.0344017468105795e-7,8.028534759496209e-8,0.9999735804314945,-1.572553276531091e-5,-0.007295445406621477,-1.8958230801160028e-5,-0.0018180081922616123,-0.8360039821743971,-0.002185774926610765,3.055811206320211e-5,-3.0358327914318945e-5,4.5772920027794964e-5,0.5772739157270389,0.003055378772370052,0.008878300234966158,-0.003052248765675071,-0.017868482471760795,-0.8812173149158113,0.3029400782361771
13.899999999999967,9.704214516361401e-8,1.0418035528488013e-7,8.086712788664417e-8,0.9999731958258721,-1.5954873981943905e-5,-0.007348161392956357,-1.923538969222975e-5,-0.0018446409405231427,-0.842044949971923,-0.002217828247008296,3.055881023416362e-5,-3.0357587733715124e-5,4.577350180808665e-5,0.5772925126344786,0.000716013319367461,0.008134833399034752,-0.0007120822633083633,-0.027188948943020385,-0.8073556164663162,0.07067353439940349
13.999999999999966,9.774031669832535e-8,1.0492040117126583e-7,8.144890822935581e-8,0.9999728084565879,-1.61858721027403e-5,-0.007400875238609189,-1.9514565606334483e-5,-0.0018714687039736756,-0.8480856747597982,-0.002250116985796857,3.055950840569833e-5,-3.0356847687828737e-5,4.5774083588429356e-5,0.5772742648949329,-0.0013998722403417002,0.009262655184051524,0.0014122443235083976,-0.07766169966361203,-0.9190718468496833,-0.14016822125739306
14.099999999999966,9.843848881047941e-8,1.0566031234748619e-7,8.203068862342862e-8,0.9999724183239725,-1.6418527055374636e-5,-0.0074535869438217784,-1.9795758667815558e-5,-0.0018984915121376131,-0.8541261565819124,-0.002282641188654909,3.0560206577810487e-5,-3.0356107776652517e-5,4.5774665368823426e-5,0.5773107707511723,0.0013316740130305542,0.006620721436806325,-0.0013291922763365117,-0.020719713678855754,-0.6570992350716194,0.13191681866365806
14.199999999999966,9.913666150431578e-8,1.0640008882081724e-7,8.261246906919372e-8,0.9999720254283568,-1.6652838767509864e-5,-0.007506296508835946,-2.007896900101967e-5,-0.0019257093945479725,-0.8601663954821516,-0.0023154009012692697,3.056090475050432e-5,-3.0355368000179185e-5,4.57752471492692e-5,0.5773052467763845,-0.0009548115437896116,0.007146587486825355,0.0009639298652323905,-0.07370190326285969,-0.7091185049932145,-0.09566703534414905
14.299999999999965,9.983483478407513e-8,1.0713973059853996e-7,8.319424956698165e-8,0.9999716297700711,-1.688880716679733e-5,-0.007559003933893523,-2.0364196730298898e-5,-0.0019531223807463906,-0.8662063915043969,-0.002348396169335118,3.056160292378408e-5,-3.0354628358401462e-5,4.5775828929766985e-5,0.5772808848355134,-0.0004470429562719655,0.00893943451539985,0.0004552884734987867,-0.053199319773146625,-0.8871368048858659,-0.045187901758947366
14.399999999999965,1.0053300865399933e-7,1.0787923768794017e-7,8.377603011712246e-8,0.9999712313494459,-1.7126432180876798e-5,-0.007611709219236356,-2.0651441980010702e-5,-0.0019807305002831244,-0.8722461446925237,-0.0023816270385559955,3.0562301097654e-5,-3.035388885131206e-5,4.577641071031712e-5,0.5772949720370336,-0.00033010679102085585,0.007983709889543092,0.00032564423611765217,0.03180207361611579,-0.7923407166494086,-0.03231977749426351
14.499999999999964,1.012311831183313e-7,1.086186100963086e-7,8.435781071994565e-8,0.9999708301668113,-1.736571373737643e-5,-0.007664412365106303,-2.0940704874517935e-5,-0.0020085337827170538,-0.8782856550904033,-0.0024150935546438184,3.0562999272118336e-5,-3.0353149478903694e-5,4.5776992490919944e-5,0.5772828960368008,0.00020774316899353253,0.008817489408749704,-0.00020178606856722774,-0.03855582293846473,-0.8750886683070718,0.020027431673310465
14.599999999999964,1.0192935818131513e-7,1.0935784783094094e-7,8.493959137578021e-8,0.9999704262224978,-1.7606651763912802e-5,-0.007717113371745232,-2.1231985538188856e-5,-0.0020365322576156855,-0.8843249227419016,-0.002448795763318871,3.056369744718132e-5,-3.0352410241169062e-5,4.577757427157578e-5,0.577296785306754,-6.77795567041117e-5,0.007858143149156636,6.532562516538713e-5,0.017848115627557025,-0.7798622699726521,-0.006483465755636727
14.699999999999964,1.0262753384719599e-7,1.1009695089913768e-7,8.552137208495461e-8,0.9999700195168352,-1.784924618809091e-5,-0.007769812239395028,-2.152528409539713e-5,-0.0020647259545551514,-0.8903639476908793,-0.0024827337103098144,3.05643956228472e-5,-3.0351671138100865e-5,4.577815605228495e-5,0.5773034485111435,0.00036095568534861026,0.007343798844463852,-0.00035938811522849925,-0.0120031484191626,-0.7288202754853568,0.035668290161089335
14.799999999999963,1.0332571012022021e-7,1.1083591930820426e-7,8.610315284779675e-8,0.9999696100501535,-1.8093496937504165e-5,-0.007822508968297585,-2.1820600670521848e-5,-0.0020931149031202154,-0.8964027299811933,-0.002516907441353691,3.056509379912023e-5,-3.0350932169691798e-5,4.57787378330478e-5,0.5772937269540944,0.0006982238227690416,0.008049760013692132,-0.0006956845468929292,-0.01759218797402527,-0.7988997433892698,0.06904593191612479
14.899999999999963,1.0402388700463518e-7,1.1157475306545103e-7,8.6684933664634e-8,0.9999691978227826,-1.8339403939734392e-5,-0.007875203558694812,-2.2117935387947517e-5,-0.0021216991329042726,-0.9024412696566939,-0.002551317002195925,3.056579197600464e-5,-3.035019333593455e-5,4.5779319613864634e-5,0.5772696164593052,-0.0011051407480232322,0.009586548398008555,0.001116388937366666,-0.06815133329640519,-0.9512761020807693,-0.1108049266951215
14.999999999999963,1.0472206450468948e-7,1.1231345217819317e-7,8.726671453579326e-8,0.9999687828350523,-1.8586967122351842e-5,-0.007927896010828628,-2.2417288372064088e-5,-0.0021504786735093537,-0.9084795667612281,-0.0025859624385903266,3.056649015350469e-5,-3.034945463682181e-5,4.577990139473579e-5,0.5772696271996015,0.000523878379548988,0.009635164638437296,-0.0005227892083724746,-0.0060437643133108895,-0.956236645453625,0.05188843535993793
15.099999999999962,1.0542024262463273e-7,1.130520166537508e-7,8.784849546160084e-8,0.9999683650872921,-1.8836186412915188e-5,-0.007980586324940966,-2.271865974726695e-5,-0.002179453554546124,-0.9145176213386372,-0.002620843796299098,3.0567188331624635e-5,-3.0348716072346253e-5,4.57804831756616e-5,0.5772830097861599,0.002656284027455613,0.008402624633493425,-0.0026534646870389413,-0.01730676930527512,-0.8339879009413571,0.2633566357601811
15.199999999999962,1.0611842136871571e-7,1.1379044649944893e-7,8.843027644238254e-8,0.9999679445798317,-1.9087061738971532e-5,-0.00803327450127377,-2.3022049637956954e-5,-0.0022086238056338906,-0.9205554334327575,-0.0026559611210928377,3.056788651036872e-5,-3.0347977642500557e-5,4.578106495664238e-5,0.5772882834238579,-0.0009536635337800255,0.008406050245684962,0.0009590795055771069,-0.03760966366785172,-0.8341783274204526,-0.09518845013271655
15.299999999999962,1.0681660074119033e-7,1.1452874172261742e-7,8.901205747846363e-8,0.9999675213130005,-1.9339593028056406e-5,-0.008085960540069001,-2.3327458168540398e-5,-0.002237989456400601,-0.9265930030874202,-0.0026913144587505347,3.056858468974119e-5,-3.0347239347277386e-5,4.578164673767847e-5,0.5772800936489001,-0.002222224606677913,0.008722873829657054,0.0022564190269971094,-0.2264075120181309,-0.8648125833111984,-0.22395138221241198
15.399999999999961,1.0751478074630958e-7,1.1526690233059104e-7,8.959383857016887e-8,0.9999670952871277,-1.959378020769377e-5,-0.008138644441568626,-2.363488546342906e-5,-0.002267550536482847,-0.9326303303464522,-0.002726903855059587,3.0569282869746315e-5,-3.034650118666941e-5,4.578222851877017e-5,0.5772591726429093,-0.0019042344124746795,0.010077441354804177,0.0018746638263341386,0.16645381071639676,-1.0006785181762003,-0.18606891177352514
15.499999999999961,1.0821296138832758e-7,1.1600492833070943e-7,9.017561971782246e-8,0.9999666665025426,-1.9849623205396023e-5,-0.008191326206014626,-2.394433164704019e-5,-0.0022973070755258674,-0.9386674152536747,-0.0027627293558157933,3.056998105038833e-5,-3.034576316066929e-5,4.578281029991782e-5,0.5772896944325563,0.0005444411177849794,0.008345395087627577,-0.0005529748048974829,0.05898714250575677,-0.828163791114994,0.05488253894339033
15.59999999999996,1.089111426714996e-7,1.1674281973031716e-7,9.075740092174809e-8,0.9999662349595744,-2.0107121948663996e-5,-0.008244005833648996,-2.4255796843796524e-5,-0.0023272591031835454,-0.9447042578529043,-0.002798791006823361,3.0570679231671505e-5,-3.0345025269269684e-5,4.578339208112175e-5,0.5772727317257202,0.0012036631825353488,0.009384973851911635,-0.0012235929576541133,0.1226759280891368,-0.9311428296555246,0.12144455911381442
15.69999999999996,1.0960932460008193e-7,1.1748057653676359e-7,9.13391821822689e-8,0.9999658006585519,-2.036627636498696e-5,-0.008296683324713743,-2.4569281178126292e-5,-0.00235740664911842,-0.9507408581879532,-0.00283508885389491,3.057137741360008e-5,-3.034428751246324e-5,4.578397386238227e-5,0.577253482449654,-0.0002404797586637283,0.010568467370725993,0.00022901037899907066,0.061971176922874106,-1.0488905010141807,-0.02273062455852822
15.79999999999996,1.1030750717833209e-7,1.1821819875740305e-7,9.192096349970752e-8,0.999965363599804,-2.062708638184263e-5,-0.008349358679450886,-2.4884784774463226e-5,-0.0023877497430016812,-0.9567772163026276,-0.0028716229428514773,3.0572075596178336e-5,-3.0343549890242597e-5,4.578455564369971e-5,0.5772905354962506,-0.0012278833155880337,0.008213602276023791,0.0012402008165746817,-0.08680852281405127,-0.8149554235591556,-0.12308912802159408
15.89999999999996,1.1100569041050861e-7,1.1895568639959471e-7,9.250274487438603e-8,0.9999649237836596,-2.0889551926697165e-5,-0.008402031898102453,-2.520230775724657e-5,-0.0024182884145131727,-0.9628133322407286,-0.002908393319522518,3.057277377941051e-5,-3.034281240260041e-5,4.578513742507438e-5,0.5772490898403071,0.0017301680372708264,0.010669026686313482,-0.0017179472698006112,-0.06404707694668998,-1.0590423273814227,0.17051715508787124
15.99999999999996,1.1170387430087122e-7,1.196930394707026e-7,9.308452630662601e-8,0.9999644812104475,-2.115367292700517e-5,-0.008454702980910488,-2.5521850250921087e-5,-0.0024490226933414,-0.9688492060460538,-0.002945400029745908,3.057347196330087e-5,-3.03420750495293e-5,4.578571920650662e-5,0.5772602115514106,-0.0005980672957440219,0.01017957801011427,0.0005916159490776662,0.03579303235704986,-1.0103033163041832,-0.05872065413284199
16.09999999999996,1.124020588536807e-7,1.2043025797809568e-7,9.36663077967485e-8,0.9999640358804959,-2.1419449310209697e-5,-0.008507371928117046,-2.5843412379937066e-5,-0.0024799526091835262,-0.9748848377623952,-0.0029826431193679527,3.057417014785368e-5,-3.034133783102191e-5,4.578630098799675e-5,0.5772799000634017,-0.0017302733445151543,0.008846268720495317,0.001731500409595821,-0.00926422875583484,-0.8779074797186086,-0.17185320959959305
16.19999999999996,1.1310024407319896e-7,1.2116734192914772e-7,9.424808934507399e-8,0.9999635877941335,-2.1686881003742255e-5,-0.008560038739964195,-2.616699426875033e-5,-0.002511078191745376,-0.9809202274335393,-0.0030201226342433875,3.0574868333073206e-5,-3.0340600747070854e-5,4.578688276954508e-5,0.5772611589225134,-0.00020146755645721967,0.010141358074421125,0.00019557463611397173,0.033122638660987636,-1.0064838445023778,-0.019411672921203126
16.29999999999996,1.1379842996368902e-7,1.219042913312374e-7,9.482987095192245e-8,0.9999631369516886,-2.1955967935022802e-5,-0.008612703416694012,-2.649259604182225e-5,-0.002542399470741441,-0.9869553751032674,-0.0030578386202353798,3.0575566518963696e-5,-3.0339863797668768e-5,4.578746455115192e-5,0.5772628625289112,0.0006318174938708082,0.010026050314805805,-0.0006184931644351976,-0.07560818139386635,-0.9951100534513283,0.06138805974046529
16.399999999999963,1.14496616529415e-7,1.2264110619174823e-7,9.541165261761333e-8,0.9999626833534895,-2.2226710031459758e-5,-0.008665365958548587,-2.682021782361974e-5,-0.002573916475894879,-0.9929902808153567,-0.0030957911232155338,3.0576264705529414e-5,-3.0339126982808256e-5,4.578804633281761e-5,0.5772585562110074,-0.0011156901407583218,0.010229753175234271,0.0011619799363217706,-0.2603506167030863,-1.0147344093042607,-0.11533216684156347
16.499999999999964,1.1519480377464216e-7,1.2337778651806867e-7,9.599343434246555e-8,0.9999622269998643,-2.249910722045e-5,-0.008718026365770024,-2.7149859738615288e-5,-0.0026056292369375164,-0.9990249446135787,-0.0031339801890638984,3.057696289277464e-5,-3.0338390302481933e-5,4.578862811454247e-5,0.5772678514100148,-0.0011782188845753864,0.00968363888518195,0.0011600601032179805,0.10646314078829242,-0.9612595698937474,-0.11513976055932244
16.599999999999966,1.1589299170363685e-7,1.24114332317592e-7,9.657521612679748e-8,0.9999617678911409,-2.2773159429378862e-5,-0.008770684638600437,-2.7481521911286944e-5,-0.0026375377836098525,-1.005059366541701,-0.003172405863668962,3.057766108070364e-5,-3.033765375668241e-5,4.57892098963268e-5,0.5772624082290359,0.000809334358498459,0.010039440066227388,-0.0008193030057342285,0.05760108699379267,-0.9962763266558358,0.0813193254343785
16.699999999999967,1.1659118032066652e-7,1.2485074359771635e-7,9.715699797092698e-8,0.9999613060276474,-2.3048866585620147e-5,-0.008823340777281953,-2.781520446611833e-5,-0.0026696421456610595,-1.0110935466434847,-0.003211068192927665,3.057835926932067e-5,-3.0336917345402286e-5,4.578979167817093e-5,0.5772615646936075,0.0014070873654429099,0.010021944220925129,-0.0013955874927832066,-0.06453736905228594,-0.9947796352121214,0.13851804965803308
16.79999999999997,1.1728936962999975e-7,1.2558702036584472e-7,9.773877987517135e-8,0.9999608414097115,-2.332622861653613e-5,-0.008875994782056707,-2.8150907527598663e-5,-0.002701942352848988,-1.0171274849626875,-0.0032499672227453975,3.057905745863e-5,-3.0336181068634155e-5,4.5790373460075175e-5,0.5772389549562479,-0.0010001508425376547,0.011292560057143287,0.0009828491425254492,0.08682456325375702,-1.120887280967406,-0.09755591336630211
16.89999999999997,1.179875596359062e-7,1.2632316262938502e-7,9.832056183984741e-8,0.999960374037661,-2.360524544947754e-5,-0.008928646653166852,-2.8488631220222747e-5,-0.0027344384349401664,-1.0231611815430601,-0.003289102999036006,3.057975564863591e-5,-3.0335444926370618e-5,4.579095524203985e-5,0.5772684641601988,-0.00012647787015912764,0.009717902181394815,0.00012549001465529867,0.005719464778940368,-0.9644440090200179,-0.012455297863686121
16.99999999999997,1.1868575034265668e-7,1.2705917039574997e-7,9.890234386527141e-8,0.9999599039118234,-2.3885917011783595e-5,-0.008981296390854548,-2.882837566849099e-5,-0.0027671304217098034,-1.0291946364283502,-0.003328475567721795,3.058045383934266e-5,-3.0334708918604254e-5,4.5791537024065275e-5,0.5772651481231197,-0.0005078364993025731,0.00990071703544268,0.0005062783022546787,0.008586412166227759,-0.9825956842944453,-0.050250067940668976
17.099999999999973,1.1938394175452306e-7,1.277950436723572e-7,9.948412595175909e-8,0.9999594310325263,-2.4168243230781974e-5,-0.009033943995361969,-2.9170140996909413e-5,-0.0028000183429417918,-1.0352278496622995,-0.0033680849747335334,3.0581152030754526e-5,-3.0333973045327644e-5,4.5792118806151763e-5,0.5772619777883454,0.0008268496807356795,0.01006273585197412,-0.0008138463068069083,-0.0733313964148694,-0.9987740027862609,0.08077778569380141
17.199999999999974,1.2008213387577832e-7,1.2853078246662913e-7,1.0006590809962563e-7,0.9999589554000969,-2.445222403378884e-5,-0.009086589466931298,-2.951392732998965e-5,-0.00283310222842871,-1.0412608212886445,-0.0034079312660104527,3.058185022287578e-5,-3.0333237306533374e-5,4.5792700588299625e-5,0.5772802360483081,-0.00034628414613138583,0.008985682424460158,0.0003439050398995329,0.014904285894718578,-0.8917773374261083,-0.034133009972680234
17.299999999999976,1.2078032671069658e-7,1.2926638678599312e-7,1.0064769030918573e-7,0.9999584770148627,-2.4737859348108834e-5,-0.009139232805804734,-2.9859734792248965e-5,-0.0028663821079718257,-1.047293551351118,-0.0034480144875002595,3.05825484157107e-5,-3.033250170221401e-5,4.5793282370509184e-5,0.5772680089277634,-0.00016000161390347282,0.009744413855771506,0.00018184031168109367,-0.12856329240104625,-0.9670360893351425,-0.018048264626283773
17.399999999999977,1.2147852026355306e-7,1.300018566378813e-7,1.0122947258075351e-7,0.9999579958771508,-2.5025149101035075e-5,-0.009191874012224483,-3.0207563508210262e-5,-0.002899858011381095,-1.053326039893445,-0.0034883346851591283,3.0583246609263557e-5,-3.033176623236212e-5,4.579386415278075e-5,0.5772369803193432,0.0013853674584523963,0.011352649124527867,-0.0013856300026436027,0.0026773726061794212,-1.1266976668547224,0.13753558715916195
17.49999999999998,1.2217671453862403e-7,1.3073719202973075e-7,1.018112549146426e-7,0.9999575119872882,-2.5314093219849173e-5,-0.009244513086432765,-3.055741360240208e-5,-0.002933529968475168,-1.0593582869593492,-0.0035288919049517153,3.058394480353863e-5,-3.033103089697027e-5,4.579444593511464e-5,0.5772288142583867,-0.002588576061799668,0.011555457462271577,0.0025771107357560686,0.05428186434873695,-1.1470856968059169,-0.2558026151455892
17.59999999999998,1.2287490954018693e-7,1.3147239296898334e-7,1.0239303731116605e-7,0.9999570253456019,-2.560469163182122e-5,-0.009297150028671812,-3.0909285199358614e-5,-0.00296739800908139,-1.0653902925925463,-0.0035696861928511524,3.0584642998540186e-5,-3.0330295696031018e-5,4.5795027717511166e-5,0.5772552353153041,-0.00026744848528653794,0.010471633383284577,0.0002700996128928558,-0.01474889727465785,-1.039247134622443,-0.02680889028673775
17.69999999999998,1.2357310527252025e-7,1.3220745946308584e-7,1.0297481977063644e-7,0.9999565359524187,-2.5896944264209793e-5,-0.009349784839183865,-3.126317842361972e-5,-0.003001462163035806,-1.071422056836748,-0.0036107175948390624,3.058534119427252e-5,-3.032956062953692e-5,4.5795609499970633e-5,0.5772276959913991,-0.001375148462324783,0.011816483423622246,0.001373887817267261,0.004716868830005773,-1.1727552346447705,-0.13637227301995117
17.799999999999983,1.2427130173990368e-7,1.329423915194898e-7,1.0355660229336576e-7,0.9999560438080655,-2.619085104426197e-5,-0.009402417518211179,-3.161909339973092e-5,-0.0030357224601831557,-1.0774535797356621,-0.0036519861569055496,3.0586039390739905e-5,-3.032882569748051e-5,4.5796191282493364e-5,0.5772526019420475,-0.0010479348823877123,0.010567342000311633,0.001044359424801779,0.018436940599645374,-1.0487886480561261,-0.10365885445025094
17.899999999999984,1.2496949894661786e-7,1.3367718914565167e-7,1.0413838487966552e-7,0.9999555489128686,-2.6486411899213315e-5,-0.009455048065996018,-3.1977030252243414e-5,-0.0030701789303768847,-1.0834848613329884,-0.003693491925049213,3.058673758794662e-5,-3.032809089985435e-5,4.5796773065079663e-5,0.5772550093316013,-0.00044392785017867984,0.010478094434110548,0.0004620371190763329,-0.09944403571604686,-1.039817474934469,-0.04585976784263468
17.999999999999986,1.2566769689694465e-7,1.3441185234903276e-7,1.0472016752984667e-7,0.9999550512671549,-2.6783626756287895e-5,-0.00950767648278066,-3.233698910571409e-5,-0.0031048316034791444,-1.0895159016724252,-0.0037352349452771465,3.058743578589695e-5,-3.032735623665097e-5,4.579735484772985e-5,0.5772802794062346,0.0002589502825424841,0.008985838121418408,-0.00025915581057071266,0.00151067118826012,-0.891783133978919,0.025721541205382295
18.099999999999987,1.2636589559516698e-7,1.3514638113709918e-7,1.0530195024421964e-7,0.9999545508712505,-2.708249554269827e-5,-0.009560302768807394,-3.269897008470553e-5,-0.0031396805093607894,-1.0955467007976638,-0.0037772152636049443,3.0588133984595174e-5,-3.0326621707862902e-5,4.579793663044422e-5,0.5772468225973597,-0.0016684474347245935,0.010800713760816415,0.0016985193319855056,-0.16113679971484396,-1.0714517771682894,-0.16858948247672007
18.19999999999999,1.2706409504556884e-7,1.3588077551732196e-7,1.0588373302309432e-7,0.9999540477254819,-2.738301818564551e-5,-0.009612926924318517,-3.3062973313786e-5,-0.0031747256779013863,-1.10157725875239,-0.0038194329260566985,3.058883218404557e-5,-3.032588731348268e-5,4.579851841322309e-5,0.5772172336047636,-0.001372150421048431,0.012317295410072787,0.001407656744037664,-0.1666800588370201,-1.222053972549634,-0.1397267002665292
18.29999999999999,1.2776229525243542e-7,1.3661503549717687e-7,1.0646551586678009e-7,0.9999535418301753,-2.7685194612319176e-5,-0.009665548949556341,-3.342899891752951e-5,-0.003209967138989212,-1.107607575580286,-0.00386188797866501,3.0589530384252435e-5,-3.0325153053502826e-5,4.5799100196066775e-5,0.5772365326246999,-0.0005701224240210657,0.011445247798490741,0.0005285106468656867,0.20777327729198672,-1.1360902792494958,-0.052459312859755726
18.39999999999999,1.284604962200529e-7,1.3734916108414462e-7,1.0704729877558576e-7,0.9999530331856566,-2.798902474989735e-5,-0.009718168844763187,-3.379704702051575e-5,-0.003245404922521258,-1.1136376513250283,-0.003904580467470991,3.059022858522006e-5,-3.0324418927915856e-5,4.5799681978975584e-5,0.5772294913545714,-0.0010643379226533576,0.01176073248834896,0.0010756297093289626,-0.05610104263785035,-1.1671048692026675,-0.10676688265165286
18.499999999999993,1.291586979527086e-7,1.3808315228571073e-7,1.0762908174981967e-7,0.999952521792252,-2.8294508525546607e-5,-0.009770786610181388,-3.416711774733016e-5,-0.0032810390584032327,-1.119667486030288,-0.003947510438524264,3.0590926786952714e-5,-3.032368493671429e-5,4.580026376194982e-5,0.5772570606273828,-0.001023014497002825,0.010323406923424773,0.0010222881343368107,0.003124130362885437,-1.0245487636878,-0.10146736913213528
18.599999999999994,1.2985690045469097e-7,1.3881700910936553e-7,1.0821086478978956e-7,0.9999520076502874,-2.860164586642205e-5,-0.009823402246053289,-3.453921122256392e-5,-0.003316869576549562,-1.1256970797397317,-0.003990677937882972,3.059162498945469e-5,-3.032295107989064e-5,4.580084554498979e-5,0.5772573028643309,0.0012170846522885248,0.010288747643941356,-0.0012218685146802792,0.027721663790370023,-1.0210452333028228,0.12127664586211899
18.699999999999996,1.3055510373028954e-7,1.3955073156260424e-7,1.0879264789580269e-7,0.9999514907600884,-2.8910436699667285e-5,-0.009876015752621243,-3.491332757081392e-5,-0.0033528965068833935,-1.1317264324970202,-0.004034083011613771,3.059232319273029e-5,-3.0322217357437396e-5,4.58014273280958e-5,0.5772177407932554,-0.0013948662303119091,0.012290947687749958,0.00139567910021924,-0.005264099047442412,-1.2198272573165148,-0.13853765936057422
18.799999999999997,1.312533077837949e-7,1.4028431965292686e-7,1.0937443106816577e-7,0.9999509711219807,-2.9220880952414443e-5,-0.00992862713012762,-3.528946691668284e-5,-0.003389119879336601,-1.1377555443458103,-0.004077725705791849,3.0593021396783796e-5,-3.0321483769347078e-5,4.580200911126817e-5,0.5772537530867125,-0.0010169346490217284,0.01050731766711424,0.0009973393456387005,0.10594146431857474,-1.042982162595547,-0.09899164538246402
